Player,Opp,PassYds,PassTD,Int,RushYds,RushTD,Rec,RecYds,RecTD,RetTD,FumTD,TwoPt,Lost,Points,Week,Name,_position,_team
Trey BensonRB - ARI,@LAR,0,0,0,25.54,0.18,1.06,7.62,0.06,0.0,0,0,0.06,5.7,18,Trey Benson,RB,ARI
Tyler AllgeierRB - ATL,NO,0,0,0,31.08,0.21,0.64,4.68,0.04,0.0,0,0,0.05,5.62,18,Tyler Allgeier,RB,ATL
Isaac GuerendoRB - SFQ,SEA,0,0,0,26.24,0.18,0.86,6.23,0.06,0.0,0,0,0.0,5.55,18,Isaac Guerendo,RB,SFQ
Justice HillRB - BAL,@PIT,0,0,0,9.9,0.06,1.92,15.24,0.12,0.0,0,0,0.06,5.39,18,Justice Hill,RB,BAL
Jerome FordRB - CLE,@CIN,0,0,0,19.9,0.12,1.35,9.73,0.06,0.0,0,0,0.06,5.27,18,Jerome Ford,RB,CLE
Rico DowdleRB - CARView News,@TB,0,0,0,21.47,0.12,1.24,8.83,0.06,0.0,0,0,0.06,5.23,18,Rico Dowdle,RB,CAR
Jaylen WrightRB - MIAView News,@NE,0,0,0,22.63,0.18,0.72,5.28,0.06,0.0,0,0,0.06,4.83,18,Jaylen Wright,RB,MIA
Roschon JohnsonRB - CHIQ,DET,0,0,0,12.93,0.12,1.44,10.08,0.06,0.0,0,0,0.0,4.82,18,Roschon Johnson,RB,CHIQ
Jaleel McLaughlinRB - DENView News,LAC,0,0,0,17.45,0.11,1.44,10.08,0.0,0.0,0,0,0.12,4.61,18,Jaleel McLaughlin,RB,DEN
Tank BigsbyRB - JAX,TEN,0,0,0,22.87,0.18,0.62,4.49,0.0,0.0,0,0,0.06,4.32,18,Tank Bigsby,RB,JAX
Dylan SampsonRB - CLE,@CIN,0,0,0,18.21,0.08,0.99,7.35,0.04,0.0,0,0,0.0,4.27,18,Dylan Sampson,RB,CLE
Miles SandersRB - DALView News,@NYG,0,0,0,16.03,0.12,0.9,6.6,0.06,0.0,0,0,0.0,4.24,18,Miles Sanders,RB,DAL
Blake CorumRB - LARView News,ARI,0,0,0,21.11,0.19,0.64,4.32,0.0,0.0,0,0,0.09,4.14,18,Blake Corum,RB,LAR
Devin NealRB - NOQView News,@ATL,0,0,0,18.43,0.12,0.68,4.84,0.06,0.0,0,0,0.0,4.09,18,Devin Neal,RB,NOQ
Raheem MostertRB - LVView News,KC,0,0,0,19.41,0.14,0.69,4.78,0.0,0.0,0,0,0.0,3.95,18,Raheem Mostert,RB,LV
Braelon AllenRB - NYJView News,@BUF,0,0,0,15.8,0.12,0.68,5.06,0.06,0.0,0,0,0.0,3.85,18,Braelon Allen,RB,NYJ
Will ShipleyRB - PHI,WAS,0,0,0,15.01,0.12,0.72,5.16,0.06,0.0,0,0,0.0,3.82,18,Will Shipley,RB,PHI
Sean TuckerRB - TBView News,CAR,0,0,0,13.0,0.12,0.54,3.9,0.0,0.17,0,0,0.12,3.73,18,Sean Tucker,RB,TB
Dameon PierceRB - HOU,IND,0,0,0,17.92,0.12,0.72,5.16,0.0,0.0,0,0,0.12,3.51,18,Dameon Pierce,RB,HOU
Kyle MonangaiRB - CHI,DET,0,0,0,15.68,0.12,0.62,4.43,0.0,0.0,0,0,0.0,3.35,18,Kyle Monangai,RB,CHI
Isaiah DavisRB - NYJQView News,@BUF,0,0,0,16.37,0.12,0.53,3.79,0.0,0.0,0,0,0.0,3.27,18,Isaiah Davis,RB,NYJQ
Ollie Gordon IIRB - MIAView News,@NE,0,0,0,15.67,0.22,0.45,3.3,0.0,0.0,0,0,0.2,3.27,18,Ollie Gordon II,RB,MIA
Jacory Croskey-MerrittRB - WASQ,@PHI,0,0,0,16.62,0.15,0.38,2.75,0.0,0.0,0,0,0.0,3.22,18,Jacory Croskey-Merritt,RB,WASQ
DJ GiddensRB - INDView News,@HOU,0,0,0,14.7,0.12,0.57,4.29,0.0,0.0,0,0,0.0,3.19,18,DJ Giddens,RB,IND
Ty JohnsonRB - BUF,NYJ,0,0,0,10.14,0.06,0.72,6.96,0.06,0.0,0,0,0.0,3.15,18,Ty Johnson,RB,BUF
Devin SingletaryRB - NYGView News,DAL,0,0,0,13.85,0.12,0.62,4.18,0.0,0.0,0,0,0.0,3.14,18,Devin Singletary,RB,NYG
Kendre MillerRB - NO,@ATL,0,0,0,15.73,0.12,0.48,3.36,0.0,0.0,0,0,0.0,3.11,18,Kendre Miller,RB,NO
Emanuel WilsonRB - GBView News,@MIN,0,0,0,12.47,0.12,0.62,4.55,0.0,0.0,0,0,0.0,3.04,18,Emanuel Wilson,RB,GB
Ja'Marr ChaseWR - CIN,@CLE,0.0,0,0,1.05,0.0,6.79,84.86,0.68,0.0,0,0,0.06,19.34,1,Ja'Marr Chase,WR,CIN
Justin JeffersonWR - MINQ,@CHI,0.0,0,0,0.75,0.0,5.85,84.25,0.46,0.0,0,0,0.06,16.99,1,Justin Jefferson,WR,MINQ
Amon-Ra St. BrownWR - DET,@GB,0.0,0,0,0.72,0.0,6.31,73.04,0.48,0.0,0,0,0.06,16.45,1,Amon-Ra St. Brown,WR,DET
Puka NacuaWR - LAR,HOU,0.0,0,0,4.18,0.06,5.76,72.74,0.41,0.0,0,0,0.06,16.15,1,Puka Nacua,WR,LAR
CeeDee LambWR - DAL,@PHI,0.0,0,0,4.52,0.06,5.81,68.39,0.45,0.0,0,0,0.06,16.04,1,CeeDee Lamb,WR,DAL
Brian Thomas Jr.WR - JAXView News,CAR,0.0,0,0,1.03,0.0,5.51,74.91,0.46,0.0,0,0,0.06,15.74,1,Brian Thomas Jr.,WR,JAX
Nico CollinsWR - HOUView News,@LAR,0.0,0,0,0.28,0.0,4.95,72.34,0.51,0.0,0,0,0.06,15.15,1,Nico Collins,WR,HOU
Malik NabersWR - NYGQView News,@WAS,0.0,0,0,1.87,0.0,5.46,68.41,0.43,0.0,0,0,0.05,14.97,1,Malik Nabers,WR,NYGQ
Drake LondonWR - ATL,TB,0.0,0,0,0.61,0.0,5.45,68.7,0.45,0.0,0,0,0.06,14.96,1,Drake London,WR,ATL
A.J. BrownWR - PHIQ,DAL,0.0,0,0,0.0,0.0,5.07,73.93,0.41,0.0,0,0,0.06,14.8,1,A.J. Brown,WR,PHIQ
Tyreek HillWR - MIAQ,@IND,0.0,0,0,1.87,0.0,5.07,66.19,0.43,0.0,0,0,0.05,14.36,1,Tyreek Hill,WR,MIAQ
Terry McLaurinWR - WAS,NYG,0.0,0,0,0.37,0.0,4.93,69.13,0.43,0.0,0,0,0.06,14.34,1,Terry McLaurin,WR,WAS
Mike EvansWR - TB,@ATL,0.0,0,0,0.0,0.0,4.47,63.83,0.55,0.0,0,0,0.06,14.03,1,Mike Evans,WR,TB
Ladd McConkeyWR - LACView News,KC,0.0,0,0,0.4,0.0,5.18,65.3,0.4,0.0,0,0,0.06,14.03,1,Ladd McConkey,WR,LAC
Rashee RiceWR - KC,@LAC,0.0,0,0,0.72,0.0,5.06,56.95,0.46,0.0,0,0,0.07,13.45,1,Rashee Rice,WR,KC
Tee HigginsWR - CIN,@CLE,0.0,0,0,0.0,0.0,4.73,61.84,0.43,0.0,0,0,0.06,13.37,1,Tee Higgins,WR,CIN
DJ MooreWR - CHI,MIN,0.0,0,0,2.74,0.0,4.77,58.33,0.36,0.0,0,0,0.06,12.92,1,DJ Moore,WR,CHI
Jaxon Smith-NjigbaWR - SEA,SF,0.0,0,0,1.68,0.0,5.09,56.2,0.35,0.0,0,0,0.06,12.86,1,Jaxon Smith-Njigba,WR,SEA
Marvin Harrison Jr.WR - ARI,@NO,0.0,0,0,0.0,0.0,4.27,61.26,0.41,0.0,0,0,0.06,12.74,1,Marvin Harrison Jr.,WR,ARI
Xavier WorthyWR - KC,@LAC,0.0,0,0,5.65,0.06,4.17,51.56,0.43,0.0,0,0,0.06,12.71,1,Xavier Worthy,WR,KC
Travis HunterWR - JAXQView News,CAR,0.0,0,0,1.8,0.0,4.37,57.3,0.39,0.0,0,0,0.0,12.62,1,Travis Hunter,WR,JAXQ
Courtland SuttonWR - DEN,TEN,0.0,0,0,0.0,0.0,4.29,57.74,0.42,0.0,0,0,0.06,12.46,1,Courtland Sutton,WR,DEN
Davante AdamsWR - LAR,HOU,0.0,0,0,0.0,0.0,4.5,55.34,0.42,0.0,0,0,0.06,12.43,1,Davante Adams,WR,LAR
Garrett WilsonWR - NYJView News,PIT,0.0,0,0,1.95,0.0,4.58,58.13,0.32,0.0,0,0,0.05,12.41,1,Garrett Wilson,WR,NYJ
DeVonta SmithWR - PHI,DAL,0.0,0,0,0.29,0.0,4.75,55.82,0.35,0.0,0,0,0.06,12.34,1,DeVonta Smith,WR,PHI
DeVonta SmithWR - PHI,DAL,0.0,0,0,0.29,0.0,4.75,55.82,0.35,0.0,0,0,0.06,12.34,1,DeVonta Smith,WR,PHI
Tetairoa McMillanWR - CARView News,@JAX,0.0,0,0,1.57,0.0,4.48,56.08,0.35,0.0,0,0,0.06,12.23,1,Tetairoa McMillan,WR,CAR
Jameson WilliamsWR - DET,@GB,0.0,0,0,4.3,0.06,3.57,57.05,0.36,0.0,0,0,0.06,12.11,1,Jameson Williams,WR,DET
Zay FlowersWR - BAL,@BUF,0.0,0,0,2.63,0.0,4.27,56.12,0.31,0.0,0,0,0.06,11.89,1,Zay Flowers,WR,BAL
Deebo Samuel Sr.WR - WAS,NYG,0.0,0,0,9.04,0.06,3.95,47.36,0.31,0.0,0,0,0.06,11.69,1,Deebo Samuel Sr.,WR,WAS
DK MetcalfWR - PIT,@NYJ,0.0,0,0,0.29,0.0,3.89,55.46,0.34,0.0,0,0,0.05,11.41,1,DK Metcalf,WR,PIT
Jauan JenningsWR - SFQ,@SEA,0.0,0,0,0.0,0.0,4.02,52.5,0.36,0.0,0,0,0.06,11.31,1,Jauan Jennings,WR,SFQ
George PickensWR - DAL,@PHI,0.0,0,0,0.89,0.0,3.74,54.55,0.33,0.0,0,0,0.06,11.14,1,George Pickens,WR,DAL
Rome OdunzeWR - CHI,MIN,0.0,0,0,0.29,0.0,3.85,51.75,0.34,0.0,0,0,0.06,10.97,1,Rome Odunze,WR,CHI
Khalil ShakirWR - BUFQ,BAL,0.0,0,0,0.69,0.0,4.54,48.9,0.25,0.0,0,0,0.06,10.88,1,Khalil Shakir,WR,BUFQ
Matthew GoldenWR - GBView News,DET,0.0,0,0,1.87,0.0,3.63,49.67,0.34,0.0,0,0,0.0,10.82,1,Matthew Golden,WR,GB
Jerry JeudyWR - CLE,CIN,0.0,0,0,0.28,0.0,3.97,52.23,0.28,0.0,0,0,0.06,10.78,1,Jerry Jeudy,WR,CLE
Jayden ReedWR - GBQ,DET,0.0,0,0,6.08,0.06,3.56,44.71,0.31,0.0,0,0,0.06,10.74,1,Jayden Reed,WR,GBQ
Calvin RidleyWR - TEN,@DEN,0.0,0,0,2.46,0.0,3.63,49.57,0.32,0.0,0,0,0.05,10.65,1,Calvin Ridley,WR,TEN
Jakobi MeyersWR - LVView News,@NE,0.79,0,0,0.67,0.0,4.15,48.22,0.28,0.0,0,0,0.06,10.63,1,Jakobi Meyers,WR,LV
Jaylen WaddleWR - MIA,@IND,0.0,0,0,1.17,0.0,3.75,49.15,0.3,0.0,0,0,0.05,10.48,1,Jaylen Waddle,WR,MIA
Ricky PearsallWR - SFView News,@SEA,0.0,0,0,2.28,0.0,3.67,48.76,0.3,0.0,0,0,0.06,10.45,1,Ricky Pearsall,WR,SF
Marvin Mims Jr.WR - DEN,TEN,0.0,0,0,5.21,0.06,3.27,40.9,0.3,0.06,0,0,0.06,10.28,1,Marvin Mims Jr.,WR,DEN
Josh DownsWR - INDQView News,MIA,0.0,0,0,1.01,0.0,3.88,45.31,0.24,0.0,0,0,0.06,9.83,1,Josh Downs,WR,INDQ
Cooper KuppWR - SEA,SF,0.0,0,0,0.69,0.0,3.93,41.57,0.29,0.0,0,0,0.06,9.78,1,Cooper Kupp,WR,SEA
Stefon DiggsWR - NEQ,LV,0.0,0,0,0.58,0.0,3.71,41.61,0.32,0.0,0,0,0.05,9.75,1,Stefon Diggs,WR,NEQ
Chris OlaveWR - NOView News,ARI,0.0,0,0,0.24,0.0,3.63,47.01,0.24,0.0,0,0,0.05,9.7,1,Chris Olave,WR,NO
Chris GodwinWR - TBPUP,@ATL,0.0,0,0,0.26,0.0,3.74,41.06,0.31,0.0,0,0,0.05,9.63,1,Chris GodwinWR - T,,BPUP
Michael PittmanWR - INDView News,MIA,0.0,0,0,0.29,0.0,3.84,44.46,0.23,0.0,0,0,0.06,9.58,1,Michael Pittman,WR,IND
Darnell MooneyWR - ATLQ,TB,0.0,0,0,0.29,0.0,3.29,44.52,0.29,0.0,0,0,0.06,9.39,1,Darnell Mooney,WR,ATLQ
Keon ColemanWR - BUF,BAL,0.0,0,0,0.35,0.0,3.19,43.64,0.3,0.0,0,0,0.06,9.27,1,Keon Coleman,WR,BUF
Rashid ShaheedWR - NOView News,ARI,0.0,0,0,2.18,0.0,2.89,41.28,0.25,0.06,0,0,0.05,9.0,1,Rashid Shaheed,WR,NO
Christian KirkWR - HOUView News,@LAR,0.0,0,0,0.63,0.0,3.37,38.17,0.28,0.0,0,0,0.07,8.79,1,Christian Kirk,WR,HOU
Rashod BatemanWR - BAL,@BUF,0.0,0,0,0.0,0.0,2.72,41.93,0.31,0.0,0,0,0.0,8.77,1,Rashod Bateman,WR,BAL
Luther Burden IIIWR - CHI,MIN,0.0,0,0,3.06,0.07,3.06,35.14,0.26,0.0,0,0,0.07,8.72,1,Luther Burden III,WR,CHI
Jayden HigginsWR - HOUView News,@LAR,0.0,0,0,0.32,0.0,3.04,40.31,0.27,0.0,0,0,0.0,8.72,1,Jayden Higgins,WR,HOU
Josh PalmerWR - BUF,BAL,0.0,0,0,0.0,0.0,2.88,39.14,0.3,0.0,0,0,0.0,8.59,1,Josh Palmer,WR,BUF
Adam ThielenWR - CAR,@JAX,0.0,0,0,0.29,0.0,3.27,36.2,0.23,0.0,0,0,0.06,8.18,1,Adam Thielen,WR,CAR
Emeka EgbukaWR - TBView News,@ATL,0.0,0,0,0.24,0.0,2.93,37.58,0.24,0.0,0,0,0.06,8.03,1,Emeka Egbuka,WR,TB
Jack BechWR - LV,@NE,0.0,0,0,0.0,0.0,2.99,35.05,0.23,0.0,0,0,0.0,7.88,1,Jack Bech,WR,LV
Marquise BrownWR - KCQ,@LAC,0.0,0,0,0.0,0.0,2.75,36.56,0.24,0.0,0,0,0.0,7.85,1,Marquise Brown,WR,KCQ
Jalen McMillanWR - TBQView News,@ATL,0.0,0,0,1.28,0.0,2.75,35.77,0.24,0.0,0,0,0.06,7.78,1,Jalen McMillan,WR,TBQ
DeMario DouglasWR - NEView News,LV,0.0,0,0,1.37,0.0,2.98,32.46,0.18,0.0,0,0,0.0,7.44,1,DeMario Douglas,WR,NE
Kyle WilliamsWR - NEView News,LV,0.0,0,0,0.0,0.0,2.4,35.25,0.24,0.0,0,0,0.0,7.37,1,Kyle Williams,WR,NE
Wan'Dale RobinsonWR - NYGView News,@WAS,0.0,0,0,0.94,0.0,3.32,29.81,0.17,0.0,0,0,0.06,7.3,1,Wan'Dale Robinson,WR,NYG
Keenan AllenWR - LAC,KC,0.0,0,0,0.0,0.0,2.96,32.86,0.18,0.0,0,0,0.06,7.21,1,Keenan Allen,WR,LAC
Michael WilsonWR - ARI,@NO,0.0,0,0,0.29,0.0,2.64,31.2,0.23,0.0,0,0,0.0,7.17,1,Michael Wilson,WR,ARI
Alec PierceWR - INDQView News,MIA,0.0,0,0,0.0,0.0,2.17,35.61,0.23,0.0,0,0,0.0,7.11,1,Alec Pierce,WR,INDQ
Tre HarrisWR - LACView News,KC,0.0,0,0,0.2,0.0,2.52,34.59,0.2,0.0,0,0,0.05,7.1,1,Tre Harris,WR,LAC
Dyami BrownWR - JAXView News,CAR,0.0,0,0,0.42,0.0,2.46,33.42,0.18,0.0,0,0,0.0,6.92,1,Dyami Brown,WR,JAX
Romeo DoubsWR - GBQ,DET,0.0,0,0,0.0,0.0,2.39,29.92,0.25,0.0,0,0,0.06,6.76,1,Romeo Doubs,WR,GBQ
Quentin JohnstonWR - LACQView News,KC,0.0,0,0,0.41,0.0,2.35,29.61,0.24,0.0,0,0,0.08,6.63,1,Quentin Johnston,WR,LACQ
Jordan WhittingtonWR - LAR,HOU,0.0,0,0,1.74,0.0,2.51,27.54,0.18,0.0,0,0,0.0,6.52,1,Jordan Whittington,WR,LAR
Cedric TillmanWR - CLEView News,CIN,0.0,0,0,0.28,0.0,2.25,29.66,0.17,0.0,0,0,0.0,6.26,1,Cedric Tillman,WR,CLE
Dontayvion WicksWR - GBQ,DET,0.0,0,0,0.0,0.0,2.26,28.55,0.18,0.0,0,0,0.0,6.2,1,Dontayvion Wicks,WR,GBQ
Jalen CokerWR - CARQ,@JAX,0.0,0,0,0.47,0.0,2.27,28.54,0.17,0.0,0,0,0.0,6.19,1,Jalen Coker,WR,CARQ
DeAndre HopkinsWR - BAL,@BUF,0.0,0,0,0.0,0.0,2.23,26.54,0.19,0.0,0,0,0.0,6.02,1,DeAndre Hopkins,WR,BAL
Darius SlaytonWR - NYGView News,@WAS,0.0,0,0,0.0,0.0,2.03,30.07,0.16,0.0,0,0,0.0,6.0,1,Darius Slayton,WR,NYG
Jaylin NoelWR - HOU,@LAR,0.0,0,0,1.76,0.0,2.04,23.68,0.2,0.0,0,0,0.0,5.78,1,Jaylin Noel,WR,HOU
Jalen RoyalsWR - KC,@LAC,0.0,0,0,0.0,0.0,2.15,25.29,0.18,0.0,0,0,0.0,5.76,1,Jalen Royals,WR,KC
Calvin Austin IIIWR - PITQ,@NYJ,0.0,0,0,0.89,0.0,2.23,25.5,0.13,0.0,0,0,0.0,5.65,1,Calvin Austin III,WR,PITQ
Xavier LegetteWR - CAR,@JAX,0.0,0,0,1.05,0.0,1.99,25.23,0.18,0.0,0,0,0.06,5.58,1,Xavier Legette,WR,CAR
Adonai MitchellWR - INDView News,MIA,0.0,0,0,1.07,0.0,1.78,25.86,0.18,0.0,0,0,0.0,5.55,1,Adonai Mitchell,WR,IND
Kayshon BoutteWR - NE,LV,0.0,0,0,0.0,0.0,1.89,25.2,0.18,0.0,0,0,0.0,5.49,1,Kayshon Boutte,WR,NE
Tutu AtwellWR - LAR,HOU,0.0,0,0,1.09,0.0,1.99,25.71,0.13,0.0,0,0,0.0,5.45,1,Tutu Atwell,WR,LAR
Marquez Valdes-ScantlingWR - SEA,SF,0.0,0,0,0.0,0.0,1.74,26.67,0.17,0.0,0,0,0.0,5.43,1,Marquez Valdes-Scantling,WR,SEA
Curtis SamuelWR - BUFQ,BAL,0.0,0,0,2.3,0.0,1.92,19.67,0.19,0.0,0,0,0.0,5.26,1,Curtis Samuel,WR,BUFQ
Tyler LockettWR - TEN,@DEN,0.0,0,0,0.0,0.0,2.05,22.41,0.16,0.0,0,0,0.0,5.25,1,Tyler Lockett,WR,TEN
Troy FranklinWR - DENView News,TEN,0.0,0,0,0.25,0.0,1.72,23.83,0.18,0.0,0,0,0.0,5.21,1,Troy Franklin,WR,DEN
Jalen NailorWR - MINQView News,@CHI,0.0,0,0,1.03,0.0,1.72,21.95,0.17,0.0,0,0,0.0,5.04,1,Jalen Nailor,WR,MINQ
KaVontae TurpinWR - DAL,@PHI,0.0,0,0,4.38,0.06,1.42,18.3,0.11,0.06,0,0,0.06,4.95,1,KaVontae Turpin,WR,DAL
Malik WashingtonWR - MIA,@IND,0.0,0,0,1.06,0.0,1.88,19.31,0.12,0.06,0,0,0.06,4.88,1,Malik Washington,WR,MIA
Allen LazardWR - NYJQ,PIT,0.0,0,0,0.0,0.0,1.71,21.97,0.16,0.0,0,0,0.0,4.87,1,Allen Lazard,WR,NYJQ
Malachi CorleyWR - NYJ,PIT,0.0,0,0,2.76,0.0,1.9,18.63,0.11,0.0,0,0,0.0,4.7,1,Malachi Corley,WR,NYJ
Nick Westbrook-IkhineWR - MIA,@IND,0.0,0,0,0.0,0.0,1.53,20.6,0.18,0.0,0,0,0.0,4.67,1,Nick Westbrook-Ikhine,WR,MIA
Diontae JohnsonWR - CLE,CIN,0.0,0,0,0.0,0.0,1.96,21.27,0.11,0.0,0,0,0.06,4.63,1,Diontae Johnson,WR,CLE
Demarcus RobinsonWR - SF,@SEA,0.0,0,0,0.0,0.0,1.52,21.09,0.16,0.0,0,0,0.0,4.59,1,Demarcus Robinson,WR,SF
Brandin CooksWR - NO,ARI,0.0,0,0,0.33,0.0,1.67,21.72,0.11,0.0,0,0,0.0,4.54,1,Brandin Cooks,WR,NO
Tory HortonWR - SEAQ,SF,0.0,0,0,0.0,0.0,1.7,21.11,0.12,0.0,0,0,0.0,4.53,1,Tory Horton,WR,SEAQ
Isaac TeSlaaWR - DETView News,@GB,0.0,0,0,0.0,0.0,1.42,21.11,0.16,0.0,0,0,0.0,4.49,1,Isaac TeSlaa,WR,DET
Devaughn VeleWR - DEN,TEN,0.0,0,0,0.18,0.0,1.88,18.48,0.12,0.0,0,0,0.0,4.47,1,Devaughn Vele,WR,DEN
Jermaine BurtonWR - CINQ,@CLE,0.0,0,0,0.38,0.0,1.5,21.3,0.13,0.0,0,0,0.0,4.45,1,Jermaine Burton,WR,CINQ
Greg DortchWR - ARI,@NO,0.0,0,0,2.19,0.0,1.84,16.67,0.12,0.0,0,0,0.0,4.45,1,Greg Dortch,WR,ARI
Jalen TolbertWR - DAL,@PHI,0.0,0,0,0.0,0.0,1.7,20.77,0.11,0.0,0,0,0.0,4.44,1,Jalen Tolbert,WR,DAL
Noah BrownWR - WAS,NYG,0.0,0,0,0.0,0.0,1.62,20.51,0.12,0.0,0,0,0.0,4.39,1,Noah Brown,WR,WAS
Andrei IosivasWR - CIN,@CLE,0.0,0,0,0.0,0.0,1.63,19.04,0.13,0.0,0,0,0.0,4.31,1,Andrei Iosivas,WR,CIN
Robert WoodsWR - PIT,@NYJ,0.0,0,0,0.0,0.0,1.71,18.34,0.11,0.0,0,0,0.0,4.2,1,Robert Woods,WR,PIT
Tre TuckerWR - LV,@NE,0.0,0,0,2.0,0.0,1.45,17.9,0.11,0.0,0,0,0.0,4.1,1,Tre Tucker,WR,LV
Tai FeltonWR - MINView News,@CHI,0.0,0,0,0.86,0.0,1.44,18.23,0.12,0.0,0,0,0.0,4.07,1,Tai Felton,WR,MIN
Roman WilsonWR - PITView News,@NYJ,0.0,0,0,0.0,0.0,1.4,19.34,0.12,0.0,0,0,0.0,4.05,1,Roman Wilson,WR,PIT
Elic AyomanorWR - TEN,@DEN,0.0,0,0,0.54,0.0,1.41,16.8,0.11,0.0,0,0,0.0,3.8,1,Elic Ayomanor,WR,TEN
Dont'e Thornton Jr.WR - LV,@NE,0.0,0,0,0.68,0.0,1.3,17.31,0.11,0.0,0,0,0.0,3.76,1,Dont'e Thornton Jr.,WR,LV
Ray-Ray McCloudWR - ATLView News,TB,0.0,0,0,2.12,0.0,1.47,14.42,0.12,0.0,0,0,0.06,3.72,1,Ray-Ray McCloud,WR,ATL
Chimere DikeWR - TEN,@DEN,0.0,0,0,0.63,0.0,1.22,17.4,0.11,0.0,0,0,0.0,3.68,1,Chimere Dike,WR,TEN
Savion WilliamsWR - GB,DET,0.0,0,0,1.19,0.0,1.19,14.37,0.12,0.0,0,0,0.0,3.47,1,Savion Williams,WR,GB
Pat BryantWR - DENView News,TEN,0.0,0,0,0.0,0.0,1.18,14.35,0.12,0.0,0,0,0.0,3.34,1,Pat Bryant,WR,DEN
Elijah MooreWR - BUF,BAL,0.0,0,0,0.45,0.0,1.25,13.6,0.11,0.0,0,0,0.0,3.32,1,Elijah Moore,WR,BUF
Olamide ZaccheausWR - CHI,MIN,0.0,0,0,0.54,0.0,1.19,12.46,0.11,0.0,0,0,0.0,3.15,1,Olamide Zaccheaus,WR,CHI
Mack HollinsWR - NE,LV,0.0,0,0,0.0,0.0,1.05,13.47,0.12,0.0,0,0,0.0,3.12,1,Mack Hollins,WR,NE
Luke McCaffreyWR - WAS,NYG,0.0,0,0,0.41,0.0,1.15,10.77,0.08,0.0,0,0,0.0,2.75,1,Luke McCaffrey,WR,WAS
Jahan DotsonWR - PHI,DAL,0.0,0,0,0.31,0.0,0.99,10.74,0.06,0.0,0,0,0.0,2.46,1,Jahan Dotson,WR,PHI
Tim PatrickWR - DET,@GB,0.0,0,0,0.0,0.0,0.88,10.5,0.06,0.0,0,0,0.0,2.29,1,Tim Patrick,WR,DET
Kalif RaymondWR - DET,@GB,0.0,0,0,0.69,0.0,0.75,8.74,0.06,0.06,0,0,0.06,2.29,1,Kalif Raymond,WR,DET
Arian SmithWR - NYJ,PIT,0.0,0,0,0.83,0.0,0.83,9.95,0.06,0.0,0,0,0.0,2.27,1,Arian Smith,WR,NYJ
Kendrick BourneWR - NEQView News,LV,0.0,0,0,0.0,0.0,0.76,9.01,0.09,0.0,0,0,0.0,2.2,1,Kendrick Bourne,WR,NEQ
Ja'Marr ChaseWR - CIN,JAX,0.0,0,0,1.33,0.0,6.52,85.93,0.63,0.0,0,0,0.06,18.91,2,Ja'Marr Chase,WR,CIN
Justin JeffersonWR - MINQ,ATL,0.0,0,0,0.77,0.0,5.95,85.76,0.47,0.0,0,0,0.06,17.3,2,Justin Jefferson,WR,MINQ
CeeDee LambWR - DAL,NYG,0.0,0,0,4.77,0.06,6.13,72.2,0.47,0.0,0,0,0.06,16.89,2,CeeDee Lamb,WR,DAL
Puka NacuaWR - LAR,@TEN,0.0,0,0,4.41,0.06,5.71,72.82,0.41,0.0,0,0,0.06,16.13,2,Puka Nacua,WR,LAR
Amon-Ra St. BrownWR - DET,CHI,0.0,0,0,0.7,0.0,6.15,71.16,0.47,0.0,0,0,0.06,16.04,2,Amon-Ra St. Brown,WR,DET
Malik NabersWR - NYGQView News,@DAL,0.0,0,0,1.99,0.0,5.79,72.56,0.45,0.0,0,0,0.06,15.83,2,Malik Nabers,WR,NYGQ
Nico CollinsWR - HOUView News,TB,0.0,0,0,0.29,0.0,5.09,74.3,0.53,0.0,0,0,0.06,15.61,2,Nico Collins,WR,HOU
Brian Thomas Jr.WR - JAXView News,@CIN,0.0,0,0,1.01,0.0,5.34,72.45,0.45,0.0,0,0,0.06,15.27,2,Brian Thomas Jr.,WR,JAX
Drake LondonWR - ATL,@MIN,0.0,0,0,0.6,0.0,5.38,67.8,0.44,0.0,0,0,0.05,14.76,2,Drake London,WR,ATL
Ladd McConkeyWR - LACView News,@LV,0.0,0,0,0.41,0.0,5.36,67.68,0.41,0.0,0,0,0.06,14.51,2,Ladd McConkey,WR,LAC
Tyreek HillWR - MIAQ,NE,0.0,0,0,1.88,0.0,5.09,66.48,0.43,0.0,0,0,0.05,14.41,2,Tyreek Hill,WR,MIAQ
A.J. BrownWR - PHIQ,@KC,0.0,0,0,0.0,0.0,4.73,69.07,0.39,0.0,0,0,0.06,13.86,2,A.J. Brown,WR,PHIQ
Garrett WilsonWR - NYJView News,BUF,0.0,0,0,2.14,0.0,5.03,63.73,0.35,0.0,0,0,0.06,13.6,2,Garrett Wilson,WR,NYJ
Terry McLaurinWR - WAS,@GB,0.0,0,0,0.35,0.0,4.67,65.39,0.41,0.0,0,0,0.06,13.58,2,Terry McLaurin,WR,WAS
Mike EvansWR - TB,@HOU,0.0,0,0,0.0,0.0,4.28,61.14,0.53,0.0,0,0,0.06,13.45,2,Mike Evans,WR,TB
DJ MooreWR - CHI,@DET,0.0,0,0,2.83,0.0,4.92,60.18,0.37,0.0,0,0,0.06,13.32,2,DJ Moore,WR,CHI
Rashee RiceWR - KC,PHI,0.0,0,0,0.7,0.0,4.93,55.49,0.45,0.0,0,0,0.06,13.13,2,Rashee Rice,WR,KC
